"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156"
"1",0.45234934817313,0.150783116060661,0.150783116058621,0.0129406578556967,0.0036833018068451,0.714830265403014,0.482094830155515,0.448846910835128,0.0266406622993743,0.0196216941142275,0.00201680022234093,0.00465682593390402,0.113963971583343,0.0536403393878333,0.00939098950968345,2.29083721857063,1.6614156033369,1.54683521689954,0.0126233080034676,0.00725355739529181,0.00262557149120085,0.000159344592339267,0.116898520860264,0.00620123491268426,0.000136449927336746,2.95725257775784,2.95725257775729,2.95725257775731,0.058459287052972,0.0385299846487022,0.035872744327693,8.85776358277354e-06,0.0187752094709254,0.0160968328747899,0.0187752094708271,0.523918262081475,0.896858853259712,0.967058124328876,0.114191369442229,9.18048018589978,24.4666858969586,0.164209041908141,0.0150326884813382,26.6261839822312,35.6608778258984,0.0293688092029153,0.0447633391079878,0.105889128950096,0.00966718262025626,0.154494266645682,0.244555782959282,0.112644827094026,0.00167378577377955,0.32312649937072,0.323126499370769,0.0693697817905436,0.0162545268165529,0.00407878584827351,0.291257664946869,0.000858229559547564,0.05396898254068,8.23693935118247,11.194191928939,11.1941919289398,0.00223024920747798,0.00986688902606876,0.0207924918526123,0.0530838055967147,0.178155610292696,0.113771545418135,0.0121636327346388,0.324505379252472,0.324505379252581,0.000199161415681777,0.092674440629104,0.0862762917790129,0.00437142270722703,1.20625774501003,0.635560564485386,0.792000000001547,0.00116195439297938,343.992937079435,343.992937079435,0.00331642196088604,0.0403953216000517,0.978223281712437,0.151297059438776,0.0127380760057376,0.0286990583585252,0.00298535254634403,1.16214817920332e-05,0.327490731797363,0.327490731797136,0.0235408828390489,0.198985317697973,1.35207304643718,27.0263351915145,0.0446180535879128,2.79238408349721,0.366054829863621,0.208002904548235,0.211199999999346,0.0083099786072334,1.93324327116872,91.2618580015356,91.2618580015354,0.0945180259070222,0.834773514239576,9.9649828788061e-05,24.1981083597827,0.600222355572205,0.0266578131014931,0.108101090337199,0.000127875027137458,4.41400267205881,5.29571715725,292.181866772706,292.181866772706,1.06112100610589,5.62218132868516,59.1230749114076,42.7731001162476,441.510957901129,156.749600837502,759.824454419276,759.824454419277,0.198985317696945,2.21774182854089,28.2933103191285,0.00380840372543777,1.37520041433902,0.070655924142523,0.352103579183823,9.68456738867432e-05,1.63611098846102,5.30594514135581,86.4014078315327,378.58327460424,378.583274604239,4794.12771831091,3.05835630247177,0.0114841536654088,76.1749629332843,433.65476664676,0.692566970113712,485.465836953488,441.51095790113,956.49492729454,2397.06385915545,4.17356938891935,0.0116972012377213,126.907962369174,192.720589039767,1.18008068658529,1113.24441680759,1438.23831549327
"2",0.429763586726513,0.143254528911788,0.143254528909748,0.0127299176535905,0.0035471373548529,0.657062082687146,0.443067192742494,0.411770471839981,0.0232711044720396,0.0199589016315436,0.00191368824869881,0.00325751395711461,0.148524218894765,0.124142942868801,0.0100086266416859,2.32856279332473,1.33710250992212,1.42763264482805,0.0124614801308518,0.00998062623226258,0.00217209718626351,0.00014181959125619,0.14831527452109,0.00724847194045569,0.00010754967848235,2.92299809628085,2.92303809862383,2.92303944120662,0.0428826884897492,0.0282635901411236,0.0263143770275336,9.26336929268744e-06,0.0161779355437978,0.0135028026404576,0.0161794939826396,0.473498638562969,0.773902882154249,0.920679007132749,0.0820378447121765,9.2104733928813,24.4990802968836,0.140462352347479,0.012520480554432,26.5411329064065,35.6821413991734,0.0380762350176496,0.0580409496655665,0.114595274198877,0.00788060681103037,0.176188806609624,0.291645101195177,0.13197616285767,0.00168057658331089,0.229802519898396,0.229804536327366,0.0511624695882385,0.0179253023453823,0.00404102559482905,0.299019359879437,0.000835523916791009,0.0539867612399128,8.26052693918591,11.1835375449642,11.1855406517542,0.0029906848081464,0.00103757134664458,0.0269319314647865,0.0791107751335391,0.205806642040993,0.116680988201795,0.0172976521317415,0.258785364959095,0.258794524195268,0.000166010606909117,0.0851571040512798,0.074425246768028,0.00385961149259488,1.16048678851605,0.61989346038398,0.745708511773195,0.00102573846917203,343.9552897627,343.955310832234,0.00428747387235936,0.0581466624782844,1.02095587451155,0.204941222195682,0.015221684997095,0.0306601696934938,0.0246291432791732,1.04525630692284e-05,0.23477483546552,0.234833511464637,0.0228053285741011,0.186848878299616,1.18031301539164,26.8951982396051,0.0384410407961336,2.69760619953331,0.294849482337531,0.191599435377249,0.166138291610063,0.00709103753900869,1.93326254568064,91.1564334416113,91.682797177986,0.0827393524706015,0.750471420126178,9.25816227122522e-05,24.1273061144758,0.546633418123195,0.022149200970013,0.0852874575263448,9.51651922992227e-05,4.28019726865218,5.29573485599395,292.270208736032,292.270173767478,1.00609886942747,5.52785338817671,59.0215788653535,42.7205511188465,441.64796143266,156.749627002737,759.930115472366,759.930088984341,0.165138656210577,2.19424568777346,28.2783659372078,0.00273331933066814,1.32973757339228,0.0497623819823781,0.337941639367485,8.271756673183e-05,1.62747536858089,5.27288670983735,86.4982537602594,378.76840264182,378.767991043884,4794.75850508299,2.92252737677515,0.00819109346165214,76.121178624818,433.533636690837,0.615066018331586,485.216549603563,441.645056004553,956.498039084464,2398.19826058619,4.17684576377293,0.0144639828276443,126.963416918433,192.773220800966,1.21339501218923,1113.28620904671,1438.4275515249
"3",0.454604099610843,0.151534699873231,0.151534699871191,0.0120396350435222,0.00249992540253235,0.614580104851424,0.414517876973532,0.385778894575073,0.0238394490022974,0.0244731671381622,0.00181929542324476,0.00414104743077617,0.118451185101488,0.117854426115897,0.0127045678886847,2.32681187505862,1.5160499712585,1.44428644183503,0.0121632828687478,0.0101289611866945,0.00211830353155269,0.000129660272269572,0.145750173813526,0.00767887297745285,0.000133070044789971,2.94202613976091,2.94208984558802,2.94208887720564,0.049145098573028,0.0323910876960119,0.0301572195786364,1.19042186823024e-05,0.013148747770791,0.0104752612459499,0.0131515761326238,0.491922499634997,0.71872065754265,0.946371569280254,0.0973287644896566,9.20969545477047,24.50199829818,0.141251911481229,0.0142229130960075,26.5614144337982,35.7024222934985,0.0378042053208956,0.0503769595841843,0.133607604997184,0.00728632321251995,0.159827863269467,0.291801123617901,0.13849178388616,0.00168715603107871,0.243193765183588,0.243198049500416,0.0662084372160148,0.0204184801363932,0.00272604937943726,0.295632422556813,0.000732881051762726,0.0539998621691774,8.2583834577195,11.2004166775131,11.201782677455,0.00256034419997397,0.00378815758655628,0.026521093192625,0.0904814722524311,0.198144750343981,0.137351183113655,0.0132958077575356,0.273833770915064,0.273842291762761,0.000155957307830181,0.0890327915552103,0.0691503501137583,0.00294731524034259,1.15838459489424,0.621471299532855,0.745659755377221,0.00105307890414651,343.970289055496,343.970327299984,0.0040574791589448,0.0453111610847848,0.980865861176864,0.198229009819056,0.0138771121937498,0.0387269226330126,0.0310387783410709,8.76405266500764e-06,0.256108161023196,0.256264298504976,0.0204982165085401,0.17295622666467,1.24736754807312,26.936588644373,0.030406236790897,2.7422568971694,0.337345441120861,0.188287613564178,0.210250742427136,0.00828589717914462,1.93325973137858,91.2179867521178,91.2322296730526,0.0886312315943262,0.775353152207294,6.96568443396628e-05,24.1262238715914,0.548980786695861,0.0223571130697462,0.0911571778937651,0.000121770784895644,4.2379022014535,5.29591438272703,292.289771209421,292.289433660551,1.0041554719359,5.48468801590895,59.028379969928,42.7196213548984,441.637589649047,156.749607307645,759.94844656922,759.948343137279,0.139008598093485,2.21209881698608,28.2054322563579,0.00270105628504468,1.34104577272246,0.0589211191546765,0.351588681807819,9.63703535036622e-05,1.5940708300408,5.28610397397008,86.5072207832021,378.796623180015,378.796481043328,4794.71756516148,2.98524430166526,0.0090024078867551,76.1074766051575,433.566772166693,0.642731287176913,485.243159694006,441.65380283327,956.513630923558,2397.99574494207,4.29408111285966,0.0143013058180447,126.92032223648,192.747215387816,1.18175626081136,1113.25759324466,1438.41526954844
"4",0.407539883194007,0.135846627734286,0.135846627732246,0.0117204447128376,0.00351368278755175,0.617284622602232,0.415912806928968,0.387211464703753,0.0180122799530933,0.0268533422070166,0.00165687144243341,0.00317145693654121,0.133048493082294,0.109837680902834,0.0114499586741114,2.33497568985283,1.49534072071705,1.4712013885204,0.00965389727607832,0.0104993405838061,0.00199206225124691,0.000146174802559912,0.143952132472501,0.00805841543553666,0.000135433934594343,2.92464184959812,2.92475357097872,2.9247176625263,0.041004077053254,0.0270254144216154,0.0251615927369569,1.0244547054172e-05,0.0177097313532421,0.0150386755903923,0.0177129753980056,0.469690222223973,0.713625477229254,0.952736940738767,0.0792330319587677,9.21145963856173,24.4974684118827,0.134081266416938,0.0119107888745964,26.5345878767087,35.6778344400418,0.0384680764122855,0.0582260648358454,0.147313793097415,0.00712276319500229,0.226787589729126,0.260643533782952,0.113116672431917,0.00169038918720314,0.199545659535141,0.199543766212749,0.0485479374160094,0.0217646175967464,0.00342362609923318,0.362094753844958,0.000623652823108641,0.0540526051967313,8.25570064060561,11.1804209948679,11.1810380621277,0.00328482226177395,0.00351355022978473,0.0262382656370568,0.0576273860753747,0.221875614277562,0.168103939567486,0.0173955453275199,0.247213647402901,0.247235065383211,0.000141817711675161,0.0874364797032751,0.0759523005779757,0.00317697759475736,1.18760011995552,0.604641405628989,0.750600123547393,0.00111024644993672,344.077154242792,344.077180424655,0.00383690562997184,0.051387405102492,1.03396833721094,0.202379196683875,0.0177601517863282,0.0358495387297203,0.0149166286516211,9.94068320226403e-06,0.213523969845814,0.213570642676526,0.0220862546174221,0.138291603716217,1.26170950902732,26.9187780530076,0.0440843068767559,2.71936684708527,0.311823497134262,0.189035337494103,0.19393444583504,0.00740566077850376,1.93329574570104,91.1750807439049,91.48402174323,0.0652818842835362,0.772164919320384,8.3786672673188e-05,24.1733549884911,0.571042388049764,0.0266481904053987,0.0725197991758544,0.000117652084402105,4.35796496534681,5.29577322630123,292.367074218085,292.366587830913,1.02369520418195,5.6188367141814,59.0138608882322,42.7337225334853,441.654598124513,156.749623474566,760.039704081252,760.039600885352,0.171874488587776,2.16104596203746,28.2923229709527,0.0025866895940723,1.36132397456609,0.0525162016418406,0.336675615394684,6.89120465461471e-05,1.63312236998303,5.2532256173309,86.5040549631731,378.870610932035,378.870100636971,4794.66831638129,2.64438591965109,0.0110413194782919,75.9399272112334,433.826747547261,0.56753678855788,485.53506312617,441.854931209801,956.830179024964,2397.45850423417,4.18677984534588,0.0132829066077326,126.915766741963,192.771160085793,1.21966592844256,1113.29383940623,1438.40049491439
"5",0.427028952537212,0.142342984182021,0.142342984179981,0.0126077364624094,0.00330122598443591,0.639247584750251,0.430925383217318,0.401692961279153,0.0204760151080352,0.0212497113656053,0.00158334743958962,0.00321356599348108,0.115482678164491,0.0948881754645595,0.00975514556428966,2.27466553057404,1.38119983365881,1.38817079022266,0.00888181844545548,0.00761887194181025,0.00247872405266567,0.000125317801895354,0.173424170920847,0.00660336398583662,9.37934053781226e-05,2.91126189774561,2.91133700633352,2.91132981636184,0.0487380968833473,0.0321228365823587,0.0299074685417869,1.0247137718411e-05,0.0132212729368036,0.0105492533070917,0.0132221065337184,0.491418975017937,0.727789020384878,0.931661218737289,0.0967851145797329,9.21128723516038,24.5110693188772,0.128465266581491,0.0149928284952728,26.5155109729083,35.6587577818435,0.0386154111865328,0.0664596175483319,0.134121068265984,0.00756859731619416,0.203526564399865,0.289424910462762,0.114085836785486,0.00168966157751304,0.188420751109479,0.188410410683887,0.0564841445252086,0.0176300273251011,0.00297256217093779,0.348293272350165,0.000735362893135303,0.0540564596604958,8.23623331560779,11.1475536757419,11.1490459070342,0.0023362138707391,0.00295619370908588,0.025683982023251,0.0596319425108641,0.240959431736929,0.125783901209447,0.0134977778603482,0.206938448023567,0.206969360235997,0.000185238863772296,0.063496846044642,0.073164256104423,0.0033212939530724,1.19852828867552,0.594001684324842,0.768999388152411,0.00111164320319146,344.055285294369,344.055339089576,0.00339004711125232,0.0539128958200127,1.02119907786899,0.197861931181185,0.0167553481179016,0.0340217076174688,0.0279981440400189,8.90463715723312e-06,0.186472250358938,0.186402774312771,0.0210774249082441,0.152371327651584,1.08217069897245,26.760388113302,0.030381724101981,2.57484463869719,0.318658586720974,0.147386401774527,0.056783329384722,0.00669258040677377,1.93351452402292,90.9977038220944,92.4071524188401,0.0873364450600286,0.754967649754408,9.29970075383486e-05,24.1772977038273,0.588749015702685,0.0220076584245166,0.0910835036443454,9.52722978022102e-05,4.32530201967003,5.29576005090202,292.352175977828,292.351453951612,1.03091972857796,5.61580540935732,59.0219307251944,42.7370070875039,441.64150869039,156.749632909724,760.027858821077,760.027672008626,0.159669165583551,2.16050844325875,28.220665855982,0.00256449896714337,1.33015781766673,0.0670924813462285,0.349053248496797,9.26851239103018e-05,1.60082772308819,5.27633931527051,86.5204385690997,378.871858561864,378.871241399077,4795.02394069352,2.78371817594408,0.0103369261142944,76.062462525039,433.79326618331,0.54344496871027,485.493116538225,441.789001074434,956.807642012942,2397.7409522888,4.3417950709043,0.0126383778199467,126.9512133897,192.721896799491,1.18457811235537,1113.29506045778,1438.50718220806
"6",0.427929862481465,0.142643287496772,0.142643287494732,0.0117544787940462,0.00331950512661559,0.612104924054809,0.412575455022015,0.383845669755047,0.0209498298119621,0.0221248148104123,0.00190399000792263,0.00339443696049983,0.139255016099346,0.0687867874177278,0.0107792443775857,2.30442305879113,1.53465775831994,1.45518720891092,0.012229203727175,0.00778113746867436,0.00218749715829294,0.000154154527329663,0.152528179174616,0.00735909796027458,9.57199334751155e-05,2.9310512978624,2.93110356588477,2.93110122750517,0.0526089751853912,0.0346740972814331,0.032282780227132,1.06120817178467e-05,0.0155484551674761,0.0128755269475568,0.0155505091747658,0.454852809131182,0.766570062187925,0.962712504320917,0.102939230486479,9.2114085628911,24.5101708303491,0.118187284563171,0.0141277588183917,26.5247598064179,35.6680083895214,0.0341658679970617,0.0662567756138355,0.157291157058387,0.00937181414948773,0.201507835451444,0.281166871639179,0.146845443774491,0.00169172591821071,0.18947226660832,0.189463284631232,0.0516957062363809,0.020671646803324,0.00361523073934217,0.348619121935755,0.000668022960022906,0.0541350810709689,8.22605462190438,11.1571080936432,11.1582772183967,0.0025460580207922,0.00324480750882964,0.0259964200173813,0.107980650158646,0.18884095156501,0.160429371982803,0.0178178237075221,0.219442301625093,0.219495235189333,0.000194747348612061,0.0709568690112628,0.0812916395846054,0.00432958873241323,1.18044926399053,0.615248389492509,0.778876549581314,0.000992427991834666,344.077703474991,344.077772162294,0.00476465123324928,0.0556823645811459,1.00930817602486,0.222227864312136,0.0136925271558402,0.0378976669435058,0.0414751102085975,8.31519361878751e-06,0.212545635914663,0.212369258267268,0.0168470862470954,0.142883941243053,1.15336410066176,26.8004099712812,0.0363814705863432,2.6145674918396,0.348181301495066,0.195630833458416,0.0936546744384956,0.00750607358218756,1.93358683511,91.0470003996237,92.0658351584117,0.0636372336929844,0.793644779829354,8.03737491047355e-05,24.1846617820634,0.595722423899115,0.0187933416761345,0.106585332528619,0.000122525441451719,4.29256396097621,5.29619948929814,292.368509180291,292.368011768564,1.03539021778655,5.5803277868906,59.0127040877308,42.7341707406026,441.634917762127,156.749644754797,760.041562971692,760.041480732622,0.136749313007388,2.20328951089528,28.23396137571,0.00260602109273719,1.34108994999731,0.0678803945877093,0.30595561574863,8.25485711875465e-05,1.57193679428163,5.27442832761262,86.52438015475,378.892364061124,378.89176432907,4795.14661920692,2.85385776908045,0.0107223634273875,76.0617320090725,433.819115450299,0.556147162365588,485.533781807358,441.811570634321,956.834080945987,2397.66561106501,4.23406577077887,0.0123530313393354,127.015701951648,192.781567247376,1.25382440746924,1113.24647335346,1438.54398576208
"7",0.403107712175104,0.134369237394652,0.134369237392612,0.0120058272352232,0.00329597356139773,0.597553407694308,0.40372902036711,0.375680352301283,0.0261755532738628,0.0201517214198226,0.00182309601336698,0.00402780700546648,0.139652148479446,0.118645847151608,0.00948465544531914,2.25336107293086,1.5696402370222,1.522205515571,0.00977388843368462,0.00824939732379014,0.00229664353765802,0.000126570651613214,0.148972435075598,0.00761435104462021,0.000124457141541688,2.93768876547767,2.93773104418289,2.93777700077605,0.0439116578743767,0.0289417745082644,0.0269457900590095,1.13953310790025e-05,0.0144706368465411,0.0117957915701748,0.0144736305264238,0.400493431777037,0.722246716799992,0.936317142970149,0.0834397011989237,9.21361477716553,24.476373294256,0.152714068269438,0.0125539728512006,26.4948043991843,35.6415748083156,0.0381514376244681,0.049751828407034,0.153667781031604,0.00865134936751317,0.210115493225998,0.281583646979803,0.150168711536652,0.00168367322437804,0.190857829359763,0.19085077444713,0.0596491863697581,0.0188544644099087,0.00345368682821901,0.383693317867165,0.000654957474246624,0.0542147467989843,8.22705027534576,11.164820351706,11.1652726015847,0.00276599991271915,0.00262900393891097,0.0253740684654646,0.103441531721932,0.191197323805778,0.166916142934445,0.0133387220873802,0.234175902338486,0.234212180177969,0.000147166312962556,0.080021609373919,0.0841798265746786,0.00421130875506929,1.19150065646464,0.632845113599176,0.783078372705094,0.00106984624698815,344.096620807898,344.096641089938,0.00372994175082678,0.0551969422812844,1.04926076805429,0.218596857763505,0.0164555103716435,0.0315217972179666,0.0438962321296667,7.92752048227926e-06,0.230076075899243,0.229504470619235,0.0192421643007041,0.162596322865877,1.2792587510562,26.865430075644,0.0321319661049032,2.64446650321679,0.344146302863973,0.190234326747889,0.116307198231231,0.0078235231494711,1.93360005663731,91.0845970852178,91.8118727927597,0.0715499163507163,0.774789413785433,8.87120588411916e-05,24.1798924272402,0.588159043559508,0.0192950526752853,0.0801744600601743,0.000126330195682885,4.30082121914586,5.29593868244486,292.41439997867,292.413869736402,1.0255123775981,5.595488910022,59.0471466119462,42.7411042928849,441.665683496459,156.74961308692,760.094335187644,760.094285152327,0.140640974464119,2.21488013132858,28.2569323781739,0.00375322193999951,1.35515055711854,0.0500869040050358,0.326344724362126,7.7851189711656e-05,1.55621700446119,5.27728801964561,86.5003130497829,378.914140584089,378.913083551489,4795.19969234123,2.43309978653214,0.00881379267107239,76.1394046872311,433.915887775146,0.657829833968963,485.601748947476,441.84322545559,956.925832336157,2397.67384972645,4.29274893623283,0.0128498013436864,126.966175191298,192.72999339113,1.22041668963913,1113.33772369272,1438.55990770237
"8",0.43286280766451,0.144287602557787,0.144287602555747,0.0128173395254744,0.00347557314154283,0.631531313085669,0.425482134956364,0.396689425717493,0.0248567690803239,0.0215582382715869,0.0019391910068988,0.00382240593221154,0.162672280083858,0.178385678828869,0.0123032487782271,2.28477934229573,1.44110150955885,1.40799310574298,0.0125317508881562,0.00921308536083758,0.00259905311166415,0.00013261671385407,0.145105498219352,0.00809195580281243,0.000103581362124308,2.92384318564369,2.92370956256488,2.92389123773183,0.0519863298543639,0.0342637174041651,0.0319007024103653,1.01865122753207e-05,0.0168990028042534,0.0142225358092349,0.0169025164018199,0.456377341301829,0.714968483753086,0.949977927845461,0.1024861244456,9.21305223084145,24.5162701486326,0.133572329983903,0.0146313334019877,26.5202978129252,35.6670690350848,0.0439933792434669,0.0651556820811621,0.150176300142423,0.00796889104891728,0.161596500115108,0.270187528385261,0.150223842856746,0.00167833992221135,0.176434431513308,0.176429230635339,0.0490262932981687,0.0178643115134789,0.00364485991063283,0.343958943389033,0.000691518469787753,0.0543361389698251,8.22680631248988,11.1505887603607,11.1507330645966,0.00273342460980614,0.0030883088428974,0.025829620457305,0.100232583065753,0.238336044898723,0.144586992918865,0.0129105345942177,0.200910785171491,0.200948933225359,0.000141927713337198,0.0862072108132977,0.0794882264935833,0.00302166075110774,1.16439287453105,0.605748842239469,0.774803924215617,0.00106916662849832,344.055083597522,344.055138736291,0.00341120335714737,0.0501963692787554,0.999636505920258,0.186346699270844,0.0185958538740948,0.0362579874193269,0.0212044184248729,1.00870104603563e-05,0.173918317749646,0.173548988263611,0.0187272040517125,0.172319703546165,1.24236877630057,26.7920522609965,0.0413318877912638,2.61096636042072,0.310284363071779,0.156907010932458,0.101917531233919,0.00711767141375869,1.93392174736571,91.0368490087843,91.8580615456609,0.0765519314502997,0.736545016731005,8.56651054087842e-05,24.1052621232818,0.55324466457592,0.0222420189610134,0.0987347424124185,0.00012166702387679,4.29939555834944,5.2958128898014,292.365056906717,292.364693472895,0.94243241869108,5.58570559009061,59.0345946885313,42.7326940061669,441.65914185749,156.749605429326,760.036749128542,760.036661414492,0.147141529052454,2.17481493143027,28.2566554034346,0.00298917451542426,1.31841461116388,0.0541910669865244,0.289782288254057,7.49284618792821e-05,1.5530338596593,5.26784279963316,86.4984998232108,378.863157979844,378.862082730376,4794.94522368472,3.03469149144255,0.0100256499857478,75.9320821608007,433.701844643332,0.479952070267405,485.390739938125,441.629539268531,956.737523116809,2398.02882534543,4.19720438352609,0.0132321833857872,126.978686155304,192.820814035704,1.18317436030156,1113.2904559872,1438.48356710542
"9",0.426405244337974,0.142135081448942,0.142135081446902,0.0127266145613042,0.00362297529604146,0.642859770764199,0.432788967479539,0.403301096604585,0.0181915511537299,0.0290411598800757,0.00176260732131816,0.00461256424222243,0.167915573693607,0.199436746708971,0.0126991661466427,2.34134457434325,1.36922840577627,1.42001837268921,0.0116437338611508,0.00797591003290106,0.00228261892046651,0.000108231107382227,0.141928199564,0.00836281692249572,0.000107597939234153,2.93004607098281,2.92983349960581,2.93003729856181,0.0536660277161246,0.035370790994871,0.0329314260982639,1.06208237495201e-05,0.0171388752619354,0.0144603041089625,0.0171446750192406,0.45706144618402,0.712719681987937,0.952937402890786,0.106481920973128,9.21154920627149,24.5148698418483,0.133371400602274,0.0147661209884466,26.5256345466867,35.6724042412227,0.0410422864051014,0.0643460417155876,0.150113756238241,0.00778893710840788,0.168848645487156,0.282287763032553,0.149562350187222,0.00167794674874897,0.178835222477383,0.178833662992306,0.050961555204713,0.024125642091673,0.00289017528838206,0.34521475811077,0.000822223613252808,0.0542582183344394,8.22725002479708,11.157193790619,11.1559515823478,0.0022643505302773,0.00265864989934759,0.0254226842763956,0.0986812400061956,0.224619842844477,0.147209493090901,0.0169591762614427,0.20598080938698,0.206030339628465,0.000192290361402656,0.081112603685778,0.0715018782252284,0.00294789630171397,1.15525452887304,0.600529754078035,0.767024138312419,0.000927013335919123,344.052385434029,344.052404870683,0.00444150486106494,0.0503076957036402,1.01532509021118,0.176148765506424,0.0141178838912851,0.0364314569762347,0.0187022830207322,8.46820712829886e-06,0.176248807670532,0.176176235866859,0.0179103389659074,0.181564568003664,1.25670864887514,26.8034618500832,0.0419697312556966,2.6212059424118,0.320957569959107,0.17132757739105,0.11375447988531,0.00588348659742823,1.93417168521857,91.0536682541387,91.6662025547324,0.0916238860305942,0.737212347318239,7.57952659925888e-05,24.1030241357049,0.549811165567075,0.0192251695484162,0.0994633892853549,0.000105014448419951,4.28570549402115,5.29583224722406,292.368172150336,292.367822596307,0.938385949652373,5.56995814054832,59.0362677170192,42.730843445454,441.648600330706,156.749634107287,760.038019372395,760.037880133462,0.151218211961593,2.18460354791047,28.1761132133068,0.00301462404322457,1.32346679856064,0.0598204191820824,0.299032768985711,6.74415608241815e-05,1.54787734633512,5.28218872643864,86.5070131305107,378.874807065306,378.87407531761,4794.99524707598,2.9509752191194,0.00982054607355809,75.914261248526,433.703223434051,0.477098745294425,485.384384567868,441.634698281006,956.75461772058,2398.16616731347,4.34948028978972,0.0135337144827426,126.936812772869,192.762600530377,1.1908094466206,1113.24533736866,1438.4985741228
"10",0.414163422706941,0.138054474238598,0.138054474236557,0.0127105080190711,0.00362982879598683,0.607750984589677,0.410736915997261,0.382634848317366,0.0201625641517381,0.0243848753883913,0.00141405288464981,0.00373569401692884,0.149380092274252,0.238074321328048,0.00988217505639358,2.38554150173843,1.35633258744225,1.41746607853139,0.00880300781714669,0.00936454818101677,0.00207487838250932,0.000114237334314954,0.135123600468513,0.00840607374677264,9.51141886100784e-05,2.93473161380091,2.93458026200712,2.93467267503789,0.0524404252725447,0.0345630075661479,0.0321793518715217,1.11305919301646e-05,0.0154743097204589,0.0127956757344158,0.0154809704341241,0.433412508944086,0.725450016109818,0.945483964401401,0.104062547196012,9.21200357590987,24.500793384878,0.124894626157469,0.0107011430545981,26.5222204914017,35.6689900452071,0.034493022506834,0.0598238100126052,0.155855329878758,0.00829863861867159,0.176489491135033,0.278916637732642,0.14411786634347,0.00167705756921035,0.186188219376835,0.186191861547354,0.0621868340272907,0.0170731391220716,0.00288321273298711,0.359369101632716,0.000670950712618096,0.0543324643792667,8.23339254377847,11.1679460324886,11.1659960663357,0.00304393045174236,0.00156719926891013,0.0243304003385107,0.0983145922277216,0.195164392084456,0.159795263400684,0.0160695098183119,0.220168135131935,0.220230845927989,0.000161872722575084,0.0902232245575157,0.0856147902700249,0.00365443900628442,1.15511914753235,0.603909034214939,0.763518423481684,0.00087163438985288,344.063075808942,344.063059320629,0.0042480089398255,0.0470351462296568,1.04380595675009,0.208535452669496,0.0144951804906624,0.0372138618760075,0.0384839662867684,8.30545604833463e-06,0.210219345465107,0.210113866376486,0.0169835303138747,0.148812395053773,1.26338518307321,26.8150807454517,0.0359190209633063,2.6187447743663,0.324582952721176,0.172239525279459,0.107740348822646,0.00683347335677126,1.93416691952893,91.0619366454388,91.7107824119919,0.089211317987534,0.744510040078583,7.73242193748005e-05,24.1153146298854,0.547968427894627,0.0235032449945402,0.101019880436641,0.000106398172143519,4.28634851608439,5.29575192109497,292.377087327995,292.376735987228,0.956921708144734,5.57694763592545,59.0407712071839,42.7370636207596,441.650413783668,156.74963477143,760.053169118587,760.052948447468,0.140300754043824,2.19659685992518,28.1789761771541,0.00351767579872028,1.32624213396074,0.0686218378575317,0.305196318102057,7.29269000832112e-05,1.55315353261898,5.28502030350232,86.5116243035338,378.888327176535,378.887767996259,4795.20758037481,2.95789377580881,0.00809695257523101,75.9469963672469,433.733871737514,0.478010121377103,485.413195170683,441.695004212523,956.741363879012,2398.23314815807,4.19716225884325,0.012951839209033,126.919594954957,192.769544447546,1.33614896916299,1113.32687164272,1438.56227411244
